CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;76;58;76;192
01:00;59;46;39;119
02:00;40;57;62;134
03:00;38;53;61;131
04:00;33;41;48;105
05:00;32;46;67;133
06:00;34;38;130;231
07:00;50;64;233;405
08:00;76;69;269;487
09:00;83;80;168;338
10:00;101;90;146;322
11:00;89;89;117;267
12:00;85;76;101;239
13:00;93;60;89;227
14:00;111;61;148;335
15:00;106;69;104;262
16:00;104;57;100;255
17:00;117;50;138;326
18:00;110;51;124;298
19:00;110;49;125;300
20:00;102;50;126;293
21:00;98;50;108;263
22:00;70;57;68;172
23:00;80;52;109;246
