CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;83;75;83;210
01:00;77;77;64;175
02:00;28;51;15;51
03:00;27;39;16;52
04:00;23;25;14;45
05:00;26;17;17;53
06:00;64;29;54;147
07:00;66;52;67;168
08:00;70;60;81;194
09:00;73;68;86;204
10:00;73;76;72;182
11:00;78;79;80;201
12:00;75;72;68;179
13:00;81;71;65;182
14:00;88;62;71;195
15:00;89;55;66;191
16:00;101;62;82;227
17:00;97;55;81;220
18:00;98;64;83;224
19:00;102;61;92;242
20:00;110;87;110;277
21:00;111;86;118;291
22:00;107;92;139;319
23:00;92;90;98;241
