CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;52;26;710;70
01:00;18;15;12;470;36
02:00;11;8;7;340;23
03:00;10;11;5;280;18
04:00;9;13;5;290;16
05:00;12;10;10;310;27
06:00;18;6;21;380;50
07:00;35;13;47;730;106
08:00;40;22;63;930;136
09:00;44;28;70;980;150
10:00;46;25;85;1020;175
11:00;29;42;46;610;99
12:00;40;33;51;730;119
13:00;37;37;50;680;113
14:00;35;23;45;650;104
15:00;38;43;52;760;118
16:00;35;46;44;720;102
17:00;45;53;59;930;136
18:00;44;40;65;1020;143
19:00;53;34;93;1590;196
20:00;51;30;68;1200;156
21:00;40;88;61;1160;132
22:00;38;53;55;1080;122
23:00;34;61;36;810;89
