CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;112;89;118;1270;291
01:00;104;89;120;1370;286
02:00;65;46;49;600;138
03:00;71;66;54;760;152
04:00;72;49;58;590;159
05:00;68;45;52;500;147
06:00;80;71;87;760;211
07:00;90;73;113;990;262
08:00;96;90;145;1310;317
09:00;101;103;162;1280;347
10:00;89;79;123;1030;276
11:00;86;82;98;850;235
12:00;86;78;82;740;210
13:00;90;76;82;780;215
14:00;101;84;91;810;240
15:00;103;74;93;930;245
16:00;106;72;92;1120;247
17:00;109;75;92;1000;249
18:00;111;70;92;1210;250
19:00;111;71;91;990;250
20:00;122;76;119;1590;303
21:00;120;74;109;1160;286
22:00;115;71;106;1170;276
23:00;108;81;98;1130;257
