CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;48;324;121;232
01:00;62;262;85;191
02:00;;234;;
03:00;52;243;79;172
04:00;46;240;61;139
05:00;45;211;75;159
06:00;43;188;79;163
07:00;46;180;111;215
08:00;45;183;115;221
09:00;55;184;168;312
10:00;57;185;158;298
11:00;67;212;188;355
12:00;80;238;182;358
13:00;82;241;152;315
14:00;91;261;176;359
15:00;98;275;191;389
16:00;95;258;180;370
17:00;93;263;190;383
18:00;91;272;224;433
19:00;91;265;220;425
20:00;84;286;201;390
21:00;79;292;230;430
22:00;63;280;165;315
23:00;56;292;133;259
