CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;17;16;26;330;72
01:00;30;17;14;17;230;54
02:00;23;13;11;10;270;38
03:00;22;12;11;10;270;36
04:00;45;13;12;17;380;69
05:00;43;17;16;23;430;78
06:00;78;25;24;78;790;195
07:00;91;32;31;176;1010;360
08:00;85;44;41;189;870;372
09:00;;46;41;;;
10:00;78;40;33;133;890;281
11:00;85;18;16;113;890;258
12:00;81;11;10;91;880;220
13:00;89;11;11;84;950;218
14:00;79;13;11;77;850;198
15:00;107;14;13;137;1140;317
16:00;113;15;14;174;1280;380
17:00;126;18;15;165;1420;378
18:00;107;23;21;177;1180;378
19:00;94;26;24;150;1040;324
20:00;72;21;20;81;770;195
21:00;69;27;25;79;720;190
22:00;52;22;20;53;560;133
23:00;46;21;18;40;420;106
