CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;96;63;59;880;155
01:00;36;75;59;19;600;63
02:00;51;89;75;20;730;81
03:00;54;87;72;35;790;107
04:00;52;98;80;36;830;106
05:00;59;114;84;69;1040;164
06:00;62;111;80;120;1130;245
07:00;89;122;76;228;1460;438
08:00;104;95;65;271;1600;516
09:00;114;78;56;227;1340;460
10:00;88;70;41;113;830;260
11:00;94;110;47;147;850;317
12:00;67;71;38;70;560;173
13:00;75;66;36;76;570;190
14:00;72;68;40;84;600;200
15:00;77;63;41;68;660;181
16:00;84;59;37;76;750;198
17:00;94;59;34;67;710;196
18:00;95;58;33;65;730;193
19:00;115;78;41;112;990;284
20:00;112;90;51;131;1200;311
21:00;92;82;56;107;1020;255
22:00;91;85;58;104;1050;248
23:00;74;74;54;69;920;177
