CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;36.7222;61.6176;46.0001;15.8587;534.033;672.57;61
01:00;48.4977;92.606;64.6627;28.6543;759.487;934.189;92.3
02:00;33.2198;82.6626;61.4741;10.7928;635.641;915.409;49.7
03:00;37.2488;97.8093;74.7058;12.6508;706.89;892.016;56.6
04:00;35.7146;93.4486;73.2212;13.9376;626.217;861.893;57
05:00;37.4055;83.1466;64.6574;22.0986;584.963;814.29;71.2
06:00;51.3784;96.8763;69.8616;70.2023;740.834;761.663;158.6
07:00;69.647;104.118;72.1435;162.219;1119.69;766.612;317.5
08:00;75.3058;101.454;68.8646;175.915;1179.18;794.113;344.1
09:00;68.7925;115.144;63.7098;139.41;1017.24;826.332;281.8
10:00;64.9777;123.564;58.3241;109.943;763.781;842.349;233
11:00;59.3854;127.867;59.0444;92.8842;848.15;860.007;201.3
12:00;65.7929;102.765;47.0869;92.5253;711.398;870.655;207.2
13:00;58.6281;79.6881;36.9519;61.4466;561.139;867.676;152.5
14:00;64.4702;72.5014;32.2078;58.7628;603.076;850.457;154.3
15:00;60.751;67.2858;29.6098;42.8254;556.935;780.112;126.2
16:00;66.4236;62.1096;32.7808;50.8773;602.26;707.997;144.2
17:00;75.1171;77.822;35.207;52.613;696.69;667.929;155.5
18:00;70.8841;68.0571;40.1041;43.7087;634.172;651.727;137.7
19:00;69.189;78.3179;47.9411;35.8946;697.693;632.92;124
20:00;66.549;73.3591;47.7096;46.8841;647.084;624.881;138.2
21:00;71.8502;72.5803;51.3279;53.7807;740.271;647.273;154
22:00;55.4377;68.1074;50.3149;37.6185;778.777;669.235;112.9
23:00;43.7498;62.4247;45.8943;22.27;651.838;681.098;77.8
