CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;46;77;96;193
01:00;37;67;67;139
02:00;29;45;19;59
03:00;35;50;36;90
04:00;32;52;24;70
05:00;44;37;40;105
06:00;34;47;27;75
07:00;37;41;47;108
08:00;35;48;41;98
09:00;40;51;52;120
10:00;44;53;53;125
11:00;40;41;41;102
12:00;41;39;43;108
13:00;45;25;45;114
14:00;48;38;46;119
15:00;48;30;41;111
16:00;48;29;40;111
17:00;57;21;53;138
18:00;68;28;73;179
19:00;96;42;142;313
20:00;104;73;254;493
21:00;89;108;308;560
22:00;67;109;162;314
23:00;55;88;135;262
