CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;43;32;31;480;82
01:00;49;194;139;48;1070;121
02:00;53;200;152;41;1080;115
03:00;46;216;171;38;1280;104
04:00;44;216;169;51;1460;121
05:00;48;227;178;79;1520;168
06:00;50;254;193;152;1750;282
07:00;60;264;201;181;1940;336
08:00;62;279;208;243;2370;434
09:00;62;279;208;224;2160;404
10:00;87;266;182;303;2120;548
11:00;98;238;153;232;1910;452
12:00;89;176;114;178;1430;362
13:00;103;185;111;221;1400;442
14:00;102;198;119;218;1450;435
15:00;101;195;117;216;1420;432
16:00;107;205;120;268;1910;517
17:00;105;202;130;221;1910;442
18:00;121;245;158;410;3100;748
19:00;97;221;155;199;2050;400
20:00;56;139;102;84;870;184
21:00;45;117;79;56;520;131
22:00;52;52;39;72;660;162
23:00;38;32;26;42;510;102
