CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;56;56;69;160
01:00;43;68;43;107
02:00;52;37;53;132
03:00;44;39;37;99
04:00;39;45;37;94
05:00;43;47;34;95
06:00;53;42;68;156
07:00;59;43;97;205
08:00;41;41;47;110
09:00;51;50;64;147
10:00;53;59;72;160
11:00;59;63;68;160
12:00;69;58;63;163
13:00;74;61;58;161
14:00;78;51;51;155
15:00;94;43;77;210
16:00;93;41;72;201
17:00;87;51;68;189
18:00;115;39;128;308
19:00;104;44;115;279
20:00;97;54;106;257
21:00;112;59;197;412
22:00;83;72;98;232
23:00;56;69;63;151
