CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;86;390;142;2270;303
01:00;66;172;71;1610;175
02:00;52;131;62;1260;147
03:00;45;114;36;1070;99
04:00;46;103;43;1150;112
05:00;41;117;55;1120;125
06:00;63;111;141;1410;277
07:00;60;134;150;1450;290
08:00;69;152;192;1930;362
09:00;74;184;177;1900;346
10:00;70;209;133;1680;273
11:00;74;216;109;1400;240
12:00;70;160;79;1130;190
13:00;65;140;51;870;143
14:00;70;119;48;780;142
15:00;86;104;57;840;173
16:00;97;103;72;1170;206
17:00;105;122;83;1310;232
18:00;116;122;110;1680;283
19:00;118;128;99;1510;268
20:00;105;142;80;1350;226
21:00;105;160;117;1620;282
22:00;119;349;217;2650;450
23:00;107;662;253;2870;493
