CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;76;195;182;122;2230;263
01:00;44;78;77;30;1190;90
02:00;31;69;68;12;1550;50
03:00;31;65;64;14;1080;53
04:00;32;64;62;17;990;57
05:00;42;70;64;24;1140;79
06:00;48;63;61;65;1490;147
07:00;73;71;68;171;1430;333
08:00;67;92;84;119;1340;248
09:00;89;109;92;268;1890;499
10:00;97;93;90;307;2350;566
11:00;88;93;90;212;1820;411
12:00;76;124;110;188;1730;363
13:00;76;150;130;159;1700;319
14:00;85;164;136;170;1880;346
15:00;88;165;135;174;1890;354
16:00;95;160;136;225;2340;439
17:00;;149;134;;1940;
18:00;85;160;138;127;1890;278
19:00;89;172;149;173;2150;353
20:00;104;179;164;280;2900;532
21:00;91;184;174;196;2380;389
22:00;83;192;182;144;2130;302
23:00;81;185;175;134;2280;285
