CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;58;238;198;361
01:00;59;186;49;132
02:00;45;159;18;71
03:00;48;116;44;115
04:00;43;82;40;103
05:00;49;68;73;160
06:00;58;64;164;307
07:00;65;67;213;388
08:00;75;74;309;546
09:00;100;87;440;772
10:00;115;110;525;918
11:00;101;132;304;565
12:00;94;177;238;457
13:00;95;241;267;503
14:00;89;267;308;560
15:00;94;284;273;511
16:00;95;292;277;517
17:00;102;255;372;670
18:00;102;244;362;656
19:00;84;250;270;497
20:00;73;245;218;406
21:00;75;260;257;467
22:00;81;264;334;591
23:00;67;236;243;437
