CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;70;80;15;930;92
01:00;52;77;10;680;66
02:00;38;90;19;690;66
03:00;39;88;29;670;82
04:00;39;54;28;710;81
05:00;32;53;32;700;80
06:00;34;73;33;750;83
07:00;35;68;22;650;67
08:00;41;67;23;680;75
09:00;48;57;23;700;83
10:00;56;52;28;750;98
11:00;48;54;24;630;84
12:00;52;25;25;600;90
13:00;52;22;22;660;85
14:00;58;27;31;760;105
15:00;58;28;22;750;90
16:00;69;33;27;880;109
17:00;62;30;24;780;98
18:00;76;39;28;930;118
19:00;102;27;50;1190;177
20:00;105;60;44;1370;171
21:00;112;65;63;1420;207
22:00;105;69;64;1430;201
23:00;82;65;35;1180;133
