CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;83;165;103;60;1130;170
01:00;68;313;221;80;2610;191
02:00;72;309;217;99;2620;224
03:00;62;315;219;69;2550;167
04:00;60;306;216;66;2540;160
05:00;58;266;188;81;2340;181
06:00;66;299;209;125;2620;256
07:00;71;296;205;161;2720;317
08:00;81;;;240;3110;448
09:00;81;304;208;239;3210;446
10:00;84;290;197;208;2910;403
11:00;83;239;162;171;2300;344
12:00;66;149;102;100;1240;218
13:00;80;131;88;106;1160;242
14:00;86;137;95;128;1250;282
15:00;93;137;91;139;1370;305
16:00;97;142;98;158;1550;339
17:00;91;143;99;161;1380;337
18:00;93;155;107;119;1340;276
19:00;101;184;127;137;1790;311
20:00;102;196;135;124;1810;290
21:00;86;176;120;86;1350;216
22:00;71;157;102;48;1010;144
23:00;81;180;117;60;1220;168
