CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;76;23;860;90
01:00;45;84;24;730;81
02:00;30;64;8;490;41
03:00;32;59;10;530;48
04:00;36;54;33;730;86
05:00;39;49;72;930;149
06:00;50;72;109;1230;216
07:00;52;80;87;1190;186
08:00;78;98;93;1900;220
09:00;92;85;94;1930;235
10:00;79;73;50;1120;155
11:00;74;53;45;870;141
12:00;70;27;48;910;144
13:00;66;48;49;870;142
14:00;61;31;46;810;131
15:00;69;28;53;870;150
16:00;63;45;45;900;132
17:00;70;25;53;1020;151
18:00;71;23;46;990;141
19:00;81;49;66;1120;182
20:00;97;48;122;1500;283
21:00;87;44;93;1470;229
22:00;82;66;104;1430;240
23:00;69;79;73;1250;179
