CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;200;75;1650;179
01:00;34;64;16;650;59
02:00;31;58;14;660;52
03:00;33;60;14;730;55
04:00;32;60;12;600;51
05:00;37;51;17;590;62
06:00;51;57;61;1030;143
07:00;67;66;123;1290;255
08:00;68;74;118;1280;247
09:00;69;81;131;1300;268
10:00;74;106;167;1500;327
11:00;74;114;163;1840;322
12:00;71;116;161;1690;316
13:00;78;126;157;1630;317
14:00;83;132;184;1980;364
15:00;80;157;153;1980;314
16:00;83;143;179;2390;356
17:00;87;136;195;2210;384
18:00;77;144;146;1950;299
19:00;87;134;204;2270;398
20:00;73;143;123;1770;260
21:00;;152;;;
22:00;65;164;95;1620;209
23:00;66;182;90;1800;202
