CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;92;82;121;277
01:00;80;72;92;219
02:00;46;69;27;86
03:00;39;58;22;72
04:00;38;50;29;83
05:00;38;61;49;111
06:00;46;88;106;207
07:00;58;103;175;326
08:00;74;84;180;348
09:00;99;93;184;379
10:00;105;96;181;382
11:00;97;67;111;266
12:00;109;74;133;312
13:00;104;62;111;272
14:00;99;60;105;258
15:00;88;56;71;197
16:00;108;61;115;282
17:00;112;56;121;296
18:00;116;60;121;300
19:00;125;62;140;338
20:00;125;62;124;314
21:00;132;75;156;370
22:00;134;90;221;471
23:00;121;119;248;499
