CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;54;30;60;144
01:00;33;20;24;69
02:00;48;104;105;207
03:00;40;91;98;189
04:00;33;87;72;141
05:00;30;76;80;152
06:00;29;67;80;151
07:00;31;71;113;203
08:00;36;84;105;195
09:00;52;80;114;225
10:00;54;80;79;172
11:00;52;95;52;130
12:00;51;88;39;109
13:00;50;79;32;97
14:00;51;76;32;99
15:00;58;66;34;109
16:00;72;64;48;144
17:00;67;63;39;126
18:00;77;64;53;156
19:00;87;66;66;186
20:00;86;65;82;209
21:00;77;48;83;203
22:00;61;40;64;158
23:00;63;34;78;181
