CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;25;46;18;52
01:00;19;35;12;37
02:00;35;102;29;79
03:00;34;85;24;69
04:00;27;63;17;53
05:00;36;36;28;78
06:00;33;24;26;72
07:00;33;31;38;90
08:00;35;29;43;100
09:00;47;30;81;170
10:00;45;31;66;146
11:00;41;40;57;127
12:00;43;64;63;138
13:00;52;69;65;151
14:00;52;75;58;140
15:00;47;54;49;121
16:00;55;55;53;136
17:00;61;48;63;158
18:00;68;46;74;180
19:00;54;51;61;146
20:00;56;41;79;176
21:00;51;59;66;151
22:00;39;52;39;98
23:00;32;47;28;75
