CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;67.8504;31.2533;18.3133;63.2492;560.915;874.657;164.5
01:00;45.6277;23.5847;14.6602;27.5293;380.91;802.236;87.6
02:00;21.6552;36.7564;23.5317;12.7478;277.173;587.18;41.1
03:00;19.9685;24.2542;15.7038;11.0432;236.058;536.731;36.8
04:00;26.5402;22.4882;14.3357;15.5491;247.598;453.767;50.2
05:00;40.58;27.3502;17.161;31.1608;261.963;352.473;88.3
06:00;51.4693;28.1607;18.1502;65.7664;424.18;326.943;152
07:00;68.0863;24.886;16.119;114.243;736.94;353.653;242.6
08:00;92.7577;26.8789;17.4455;163.386;931.596;424.885;342.5
09:00;82.8866;30.2196;19.5962;130.872;657.856;471.671;282.9
10:00;75.8047;30.4856;19.595;111.965;604.978;512.646;246.9
11:00;76.4105;31.0736;20.149;99.919;573.61;554.84;229
12:00;84.0875;31.9476;19.6722;140.551;629.174;602.537;298.9
13:00;85.0524;35.2907;21.4053;133.928;685.424;655.47;289.7
14:00;82.2521;33.1493;20.7732;122.182;649.358;683.617;269
15:00;87.2291;40.5844;22.0374;151.582;774.314;688.289;318.8
16:00;93.1179;63.2547;23.525;163.007;951.498;690.777;342.2
17:00;93.7014;70.4876;28.9083;188.23;960.277;728.579;381.3
18:00;94.9719;55.8529;29.3835;201.715;1021.86;780.689;403.2
19:00;93.8645;44.2896;27.7698;243.71;1170.98;855.361;466.3
20:00;87.4193;47.0471;27.4308;177.101;902.338;889.506;358
21:00;81.2063;40.9856;25.359;130.75;868.834;912.432;281.1
22:00;86.2056;34.9304;21.0789;132.96;891.031;942.641;289.4
23:00;65.4336;34.1656;20.8389;80.163;621.019;923.48;187.9
