CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;23;15;34;770;114
01:00;67;26;17;47;950;139
02:00;45;36;22;57;740;132
03:00;36;32;22;36;690;91
04:00;28;29;19;38;680;86
05:00;31;31;21;49;710;105
06:00;32;33;23;82;770;158
07:00;35;31;19;97;830;183
08:00;47;29;20;142;960;263
09:00;73;29;19;157;1170;312
10:00;78;28;16;109;990;244
11:00;64;24;16;52;870;143
12:00;45;22;14;18;690;73
13:00;37;23;14;9;550;50
14:00;35;19;13;9;540;47
15:00;35;19;13;10;530;50
16:00;19;23;14;3;500;25
17:00;33;22;13;7;530;42
18:00;30;22;13;4;520;35
19:00;27;22;13;3;540;32
20:00;92;26;16;57;1010;179
21:00;111;33;21;106;1400;272
22:00;74;27;18;52;1180;153
23:00;75;27;18;55;1010;158
