CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;15;16;14;36
01:00;11;19;8;23
02:00;12;20;14;33
03:00;12;22;12;30
04:00;9;16;11;25
05:00;14;10;15;36
06:00;25;11;41;87
07:00;35;8;68;137
08:00;41;20;103;198
09:00;49;40;142;265
10:00;55;43;136;261
11:00;50;45;118;229
12:00;58;55;126;248
13:00;58;53;121;241
14:00;64;42;130;263
15:00;59;39;121;242
16:00;65;42;115;241
17:00;71;36;155;306
18:00;57;31;116;233
19:00;50;29;85;179
20:00;43;31;60;133
21:00;34;35;44;100
22:00;26;27;32;75
23:00;22;17;25;59
