CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;67;59;32;680;93
01:00;23;63;53;9;580;38
02:00;21;63;54;7;570;33
03:00;21;65;56;7;570;32
04:00;22;67;57;7;580;33
05:00;32;68;56;21;560;64
06:00;46;77;59;46;650;116
07:00;65;81;61;99;980;217
08:00;67;86;63;122;1270;254
09:00;93;108;70;259;1740;488
10:00;81;119;74;179;1380;355
11:00;76;109;77;138;1120;288
12:00;74;117;80;146;1140;298
13:00;82;119;81;176;1320;350
14:00;83;113;77;183;1210;363
15:00;88;108;74;207;1350;406
16:00;89;83;69;193;1370;385
17:00;90;82;70;194;1450;387
18:00;91;83;72;234;1580;449
19:00;79;81;70;166;1180;334
20:00;83;74;65;157;1240;324
21:00;77;61;54;117;1090;256
22:00;64;63;54;77;970;182
23:00;57;68;59;59;820;148
