CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.42646;51.8343;56.1989;46.4689;50.3888;534.85;972.652;128.8
01:00;2.35398;47.3616;53.3353;44.1806;43.7572;507.171;895.586;114.3
02:00;2.00613;39.725;51.7771;43.4159;34.9818;514.463;784.577;93.2
03:00;1.33357;37.7743;45.2073;37.7809;28.231;405.91;670.102;80.9
04:00;1.31928;38.8987;36.6414;30.9914;24.3466;339.084;600.702;76
05:00;1.32449;35.3427;40.0662;33.2702;25.4104;347.681;536.567;74.1
06:00;1.12746;40.1427;37.1427;30.5619;48.5876;377.689;477.948;114.4
07:00;1.43602;55.96;34.3122;27.2081;76.2776;440.996;433.481;172.6
08:00;1.4988;63.9372;36.2451;27.9806;132.759;689.88;452.859;266.8
09:00;1.48392;59.8323;29.1385;22.4779;92.2922;488.257;450.495;200.8
10:00;1.68336;71.9261;31.826;25.1299;141.441;730.58;477.51;288
11:00;1.78259;65.0654;25.3127;20.8898;120.544;703.95;514.765;249.2
12:00;1.16739;56.7056;21.2779;17.8425;96.7166;541.19;540.028;204.5
13:00;1.08274;43.8061;17.1957;14.5955;65.6688;418.36;548.863;144.2
14:00;1.66637;66.7563;17.1898;14.1283;120.028;585.36;574.822;250.2
15:00;1.72085;75.2601;24.5476;19.9909;145.35;774.88;616.557;297.3
16:00;1.52655;73.9656;24.9361;20.1896;115.837;679.36;615.242;250.9
17:00;2.03681;75.3924;23.7724;18.7632;109.77;627.26;632.617;243.2
18:00;2.18097;80.6298;28.262;22.9157;147.358;825.03;644.424;305.8
19:00;;76.655;32.327;26.962;147.241;777.97;653.676;301.6
20:00;;;;;;;669.746;
21:00;;;;;;;711.643;
22:00;;;;;;;;
23:00;;;;;;;;
