CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;18.0061;25.0599;19.4862;10.5759;362.79;535.273;34.2501
01:00;15.27;22.1408;17.3759;7.14531;341.868;523.535;26.2315
02:00;9.48104;10.2784;7.23225;3.1459;256.102;522.789;14.3087
03:00;15.1297;10.8456;6.86081;4.68214;259.969;451.012;22.3109
04:00;16.3338;12.5389;6.6405;5.5107;261.137;370.485;24.7983
05:00;13.8289;10.0565;5.82056;6.14702;242.102;313.431;23.2982
06:00;28.7837;13.7354;7.22625;21.9046;332.477;298.599;62.3739
07:00;54.6353;19.8351;10.1409;57.7558;650.328;332.173;143.338
08:00;55.8304;26.1596;11.7829;62.5724;566.17;358.378;151.958
09:00;58.592;25.411;13.4205;60.1788;554.468;390.344;150.895
10:00;45.5315;25.2954;14.0691;41.8344;459.155;415.726;109.698
11:00;40.9334;23.4684;14.0046;38.7571;398.71;433.068;100.481
12:00;33.8718;12.0602;9.88275;32.4507;375.168;447.322;83.6268
13:00;47.3212;19.8696;15.9412;46.6648;487.409;477.986;119.051
14:00;41.9377;17.9522;14.4519;43.4015;433.029;490.555;108.56
15:00;45.5198;11.8615;9.51318;42.7503;427.279;462.673;111.046
16:00;54.7224;16.4008;11.9312;51.9694;547.242;460.308;134.445
17:00;41.1508;22.6638;12.8426;39.2272;435.77;445.47;101.322
18:00;66.3705;20.095;16.3944;80.1921;748.243;481.606;189.375
19:00;46.6607;19.0136;15.2082;47.4286;542.766;499.613;119.538
20:00;63.5079;40.2829;27.1747;63.3698;714.629;542.046;160.633
21:00;41.3824;34.9679;23.1645;37.7311;538.724;548.46;99.2523
22:00;38.6554;26.9912;17.6432;38.2157;503.593;557.281;97.2819
23:00;32.6103;28.2504;19.9299;22.1523;435.667;558.329;66.5644
