CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;72;54;93;212
01:00;58;67;75;171
02:00;61;96;50;135
03:00;50;73;44;115
04:00;45;51;38;102
05:00;45;57;49;117
06:00;54;57;107;215
07:00;65;76;195;361
08:00;63;85;180;337
09:00;91;95;154;325
10:00;70;100;97;217
11:00;68;82;93;207
12:00;67;80;88;200
13:00;81;73;86;210
14:00;74;58;67;174
15:00;101;42;116;276
16:00;97;47;113;269
17:00;91;57;90;225
18:00;103;64;96;248
19:00;101;61;98;249
20:00;92;42;77;207
21:00;110;52;121;293
22:00;95;43;125;283
23:00;92;54;162;338
