CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;36;56;32;85
01:00;23;52;12;41
02:00;17;37;9;30
03:00;13;36;8;25
04:00;12;38;5;20
05:00;17;24;12;35
06:00;29;23;38;87
07:00;47;25;77;165
08:00;52;35;101;207
09:00;54;37;122;240
10:00;49;36;84;177
11:00;49;42;80;170
12:00;48;39;75;162
13:00;42;34;57;128
14:00;51;28;64;148
15:00;46;27;68;149
16:00;53;39;71;161
17:00;73;35;141;289
18:00;68;40;131;269
19:00;58;22;102;213
20:00;69;26;128;265
21:00;67;45;132;268
22:00;61;51;135;266
23:00;51;59;88;186
