CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;70;155;123;259
01:00;56;141;110;224
02:00;34;68;45;102
03:00;32;66;54;115
04:00;31;60;56;117
05:00;32;67;76;150
06:00;34;68;97;182
07:00;40;87;145;263
08:00;36;80;121;221
09:00;46;83;155;283
10:00;55;88;146;278
11:00;56;104;85;187
12:00;56;75;59;147
13:00;59;64;57;145
14:00;56;49;47;128
15:00;70;43;61;164
16:00;70;61;54;152
17:00;76;68;55;160
18:00;97;73;83;224
19:00;120;94;157;361
20:00;115;118;183;395
21:00;98;151;196;398
22:00;76;179;95;221
23:00;74;156;118;254
