CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;44;20;590;71
01:00;29;24;12;440;47
02:00;51;92;47;930;122
03:00;41;57;41;890;104
04:00;34;53;25;740;72
05:00;38;48;43;750;103
06:00;46;75;53;850;128
07:00;80;111;130;1620;279
08:00;78;91;86;1540;210
09:00;58;43;48;870;131
10:00;79;15;81;1100;202
11:00;87;30;73;1090;198
12:00;85;28;64;1030;182
13:00;76;42;61;1150;167
14:00;79;37;68;1070;183
15:00;;32;;;
16:00;70;27;55;1020;154
17:00;71;32;53;1030;151
18:00;65;32;55;970;148
19:00;65;26;48;880;138
20:00;80;35;84;1380;208
21:00;84;37;77;1240;201
22:00;73;45;69;1320;178
23:00;55;38;45;980;123
