CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;32;18;21;400;62
01:00;25;21;13;15;340;47
02:00;56;53;31;67;950;157
03:00;46;52;30;49;790;119
04:00;39;57;33;62;770;131
05:00;37;53;31;68;800;138
06:00;44;52;29;111;960;212
07:00;55;50;29;115;910;230
08:00;51;43;24;56;560;137
09:00;66;45;25;83;660;192
10:00;79;37;21;65;590;178
11:00;66;31;18;46;550;136
12:00;61;30;17;40;480;121
13:00;66;25;14;39;550;124
14:00;87;20;11;50;630;162
15:00;81;20;11;45;560;148
16:00;87;18;9;52;700;165
17:00;102;19;9;69;770;207
18:00;114;32;16;97;850;262
19:00;114;36;19;103;1140;271
20:00;109;44;20;116;1300;285
21:00;65;37;19;44;750;132
22:00;60;26;15;42;630;124
23:00;55;25;14;39;730;113
