CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;82;73;59;1050;137
01:00;44;125;111;55;1230;127
02:00;41;130;116;48;1300;113
03:00;38;130;116;50;1280;112
04:00;35;132;109;43;1190;98
05:00;40;139;98;59;1110;129
06:00;47;127;90;98;1130;194
07:00;55;106;84;166;1450;307
08:00;70;99;76;211;1630;391
09:00;68;95;76;215;1640;395
10:00;80;85;71;237;1720;439
11:00;79;90;77;204;1690;389
12:00;79;96;82;184;1550;359
13:00;87;96;82;191;1560;377
14:00;85;98;84;194;1490;380
15:00;98;105;89;205;1620;412
16:00;87;115;98;207;1720;403
17:00;92;134;114;235;1850;451
18:00;83;174;118;209;2050;402
19:00;85;206;119;176;1840;353
20:00;81;171;115;171;1940;341
21:00;71;129;105;147;1870;295
22:00;62;108;96;115;1520;236
23:00;58;99;87;86;1300;188
