CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;46;59;1080;132
01:00;53;164;163;2180;302
02:00;46;95;163;2630;294
03:00;40;135;79;1730;159
04:00;36;132;46;1270;106
05:00;34;99;56;1250;118
06:00;37;85;129;1550;234
07:00;47;103;234;2000;404
08:00;54;121;278;2550;479
09:00;56;158;308;2470;525
10:00;76;237;308;2500;546
11:00;75;244;280;2450;503
12:00;77;237;245;1990;450
13:00;78;242;254;1960;464
14:00;93;235;289;2310;533
15:00;82;221;179;1970;355
16:00;89;124;163;1670;340
17:00;90;85;228;2800;438
18:00;90;105;256;3100;480
19:00;63;99;135;1930;269
20:00;64;66;152;2070;296
21:00;52;55;135;1690;259
22:00;54;60;136;1650;262
23:00;46;59;129;1590;243
