CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;59;55;71;1000;151
01:00;46;106;101;124;1860;235
02:00;40;110;105;99;1720;192
03:00;37;103;98;77;1510;154
04:00;39;78;74;48;1220;112
05:00;42;69;66;61;1130;136
06:00;48;86;80;148;1480;275
07:00;75;85;79;306;1950;541
08:00;98;74;68;439;2540;769
09:00;94;79;69;379;2210;673
10:00;100;79;66;409;2150;724
11:00;97;90;63;342;2060;619
12:00;100;86;59;255;1730;490
13:00;92;60;43;216;1330;421
14:00;89;28;20;147;990;313
15:00;114;36;24;208;1320;432
16:00;118;35;24;225;1690;461
17:00;118;59;39;327;2100;617
18:00;126;75;55;430;2460;783
19:00;95;87;82;249;2380;476
20:00;85;102;98;211;2120;407
21:00;80;85;82;187;1800;366
22:00;68;86;84;136;1650;276
23:00;60;82;78;116;1500;236
