CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;74;176;129;271
01:00;66;132;65;166
02:00;47;126;74;161
03:00;41;86;57;129
04:00;35;83;68;139
05:00;40;71;105;201
06:00;48;106;167;303
07:00;48;94;179;321
08:00;52;102;163;301
09:00;61;114;198;364
10:00;77;171;163;326
11:00;84;145;110;252
12:00;94;94;96;240
13:00;106;86;116;284
14:00;116;82;113;289
15:00;115;98;111;284
16:00;111;56;91;251
17:00;115;66;92;255
18:00;117;71;107;282
19:00;147;114;324;642
20:00;120;208;243;492
21:00;106;206;201;414
22:00;86;175;137;296
23:00;81;175;140;296
