CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;34;26;27;880;76
01:00;22;21;18;13;780;43
02:00;17;21;17;9;740;29
03:00;17;22;19;8;690;28
04:00;21;14;12;10;690;37
05:00;24;13;10;15;690;47
06:00;41;14;10;35;770;93
07:00;65;21;16;86;970;196
08:00;59;23;15;79;980;179
09:00;70;28;22;100;1100;222
10:00;87;40;31;180;1580;362
11:00;64;39;32;86;1240;195
12:00;59;29;25;71;1000;168
13:00;67;65;47;90;1050;203
14:00;70;40;32;92;1050;210
15:00;53;33;23;58;990;141
16:00;81;28;23;114;1330;255
17:00;88;42;34;147;1530;312
18:00;88;58;47;157;1780;327
19:00;68;55;44;114;1370;241
20:00;65;46;37;105;1380;225
21:00;61;48;40;83;1270;188
22:00;58;47;39;88;1200;192
23:00;51;41;33;47;1090;123
