CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;91;77;201;2130;397
01:00;66;87;66;1330;165
02:00;65;77;93;1440;205
03:00;50;73;40;800;109
04:00;67;54;113;950;239
05:00;;53;;;
06:00;93;61;391;1880;690
07:00;112;73;495;2950;869
08:00;117;103;454;2970;811
09:00;101;189;239;2080;464
10:00;97;188;162;1360;344
11:00;87;116;108;1020;251
12:00;74;84;74;790;185
13:00;67;74;70;960;173
14:00;80;61;94;1150;222
15:00;70;62;70;1000;176
16:00;77;56;84;1000;204
17:00;93;65;97;1080;241
18:00;89;65;95;1120;233
19:00;98;69;131;1490;298
20:00;96;87;143;1620;313
21:00;101;112;167;1820;356
22:00;88;128;126;1570;281
23:00;85;110;136;1590;292
