CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;35;23;30;770;98
01:00;46;36;25;25;690;85
02:00;42;42;29;52;900;121
03:00;42;42;29;56;800;128
04:00;41;39;27;36;670;96
05:00;33;40;27;42;670;97
06:00;30;40;29;68;690;134
07:00;32;57;43;59;890;121
08:00;38;63;46;79;1050;158
09:00;48;49;36;61;850;141
10:00;51;38;27;48;850;124
11:00;55;41;26;42;850;120
12:00;61;32;20;45;720;130
13:00;48;28;17;28;620;90
14:00;61;25;16;40;680;121
15:00;56;26;17;38;640;114
16:00;66;23;16;39;680;126
17:00;61;26;17;31;640;108
18:00;61;30;20;35;690;114
19:00;69;31;20;42;770;133
20:00;79;31;20;55;810;164
21:00;82;34;22;61;990;175
22:00;76;35;23;69;1080;182
23:00;68;36;22;80;960;189
