CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;46;50;820;128
01:00;43;40;26;500;84
02:00;56;62;42;740;120
03:00;57;62;50;700;133
04:00;38;46;24;560;76
05:00;48;50;52;600;128
06:00;50;47;67;570;153
07:00;57;30;50;560;134
08:00;78;37;98;870;227
09:00;82;91;118;1050;263
10:00;80;60;131;990;280
11:00;59;48;82;780;186
12:00;51;50;57;670;139
13:00;53;42;50;640;130
14:00;69;31;63;760;166
15:00;71;38;83;890;198
16:00;78;34;78;870;196
17:00;75;34;84;990;202
18:00;77;33;89;930;213
19:00;78;31;91;1060;216
20:00;66;50;68;770;171
21:00;86;53;111;1300;255
22:00;82;65;136;1280;290
23:00;68;54;90;1040;206
