CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;133;91;1440;183
01:00;36;100;77;1310;153
02:00;33;51;25;560;71
03:00;33;48;30;680;78
04:00;33;41;43;610;99
05:00;37;42;122;1040;223
06:00;44;63;201;1260;352
07:00;47;77;220;1750;384
08:00;58;86;239;1730;424
09:00;61;82;197;1400;363
10:00;61;89;114;1040;235
11:00;64;82;108;1010;230
12:00;71;71;94;910;214
13:00;76;69;89;930;212
14:00;70;67;89;950;207
15:00;78;63;98;1180;228
16:00;100;53;166;1670;353
17:00;115;51;261;3050;513
18:00;124;79;426;4330;775
19:00;106;132;360;3460;657
20:00;90;187;295;2990;541
21:00;71;168;191;2290;362
22:00;61;170;148;1670;287
23:00;53;136;122;1650;240
