CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;15;13;450;45
01:00;21;13;9;400;34
02:00;16;6;7;390;25
03:00;14;6;5;380;21
04:00;20;7;14;440;40
05:00;34;5;37;580;91
06:00;51;5;92;1240;192
07:00;54;15;82;1310;179
08:00;47;26;67;1130;149
09:00;55;27;69;960;159
10:00;51;17;48;870;124
11:00;51;25;49;870;126
12:00;48;32;50;940;124
13:00;49;45;49;910;123
14:00;45;48;40;1010;105
15:00;53;30;61;1130;146
16:00;50;44;44;920;118
17:00;52;32;48;1020;125
18:00;51;46;50;990;128
19:00;44;30;40;850;106
20:00;45;54;40;820;106
21:00;34;24;25;660;72
22:00;38;15;31;710;85
23:00;30;9;19;560;60
