CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;41;117;59;132
01:00;41;114;52;120
02:00;33;72;22;67
03:00;36;80;34;88
04:00;33;60;28;76
05:00;36;44;52;115
06:00;39;46;75;153
07:00;42;44;103;200
08:00;51;29;152;284
09:00;60;46;176;329
10:00;58;76;97;206
11:00;53;54;80;175
12:00;55;38;62;149
13:00;58;38;62;152
14:00;57;23;56;143
15:00;56;14;58;143
16:00;64;23;72;173
17:00;68;33;83;193
18:00;65;30;69;170
19:00;72;45;103;230
20:00;67;68;112;238
21:00;65;91;125;255
22:00;57;102;99;208
23:00;51;112;99;201
