CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;81;56;77;1180;199
01:00;66;54;51;930;143
02:00;28;;11;430;44
03:00;18;;7;370;29
04:00;24;;8;380;35
05:00;39;;19;390;68
06:00;;;;;
07:00;75;;97;910;223
08:00;66;;79;960;186
09:00;61;;65;740;160
10:00;61;;60;730;152
11:00;66;;55;710;149
12:00;66;;45;750;135
13:00;75;49;55;710;159
14:00;71;29;56;780;157
15:00;80;37;61;810;173
16:00;87;40;70;950;193
17:00;87;33;65;860;186
18:00;95;34;79;990;216
19:00;95;29;77;960;212
20:00;104;35;86;1070;235
21:00;108;42;100;1130;260
22:00;99;39;80;1240;220
23:00;88;57;90;1220;225
