CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;32;37;97
01:00;26;33;23;61
02:00;28;32;18;55
03:00;24;27;15;46
04:00;23;37;19;52
05:00;32;34;39;91
06:00;36;38;57;123
07:00;40;26;55;123
08:00;36;36;49;110
09:00;37;30;54;121
10:00;45;51;71;154
11:00;38;48;48;112
12:00;40;40;41;103
13:00;50;38;50;127
14:00;47;47;41;109
15:00;49;54;44;116
16:00;44;38;38;102
17:00;44;34;35;98
18:00;47;38;43;112
19:00;41;47;37;97
20:00;51;61;61;144
21:00;52;52;67;154
22:00;39;49;43;105
23:00;36;21;38;95
