CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;28;13;9;21;720;59
01:00;43;32;26;27;990;83
02:00;29;33;27;14;850;50
03:00;31;34;28;16;830;55
04:00;24;19;17;15;670;47
05:00;24;12;11;17;580;49
06:00;39;6;4;36;590;94
07:00;57;7;6;63;740;153
08:00;51;8;7;61;690;144
09:00;64;13;10;90;910;201
10:00;41;15;12;42;720;104
11:00;43;14;12;48;730;117
12:00;44;16;7;45;700;113
13:00;48;25;11;52;770;127
14:00;54;23;11;69;860;159
15:00;47;22;10;58;870;135
16:00;52;19;9;66;900;153
17:00;50;22;11;53;820;131
18:00;46;20;13;52;910;126
19:00;49;20;10;57;890;136
20:00;37;17;12;38;800;94
21:00;33;21;15;32;780;81
22:00;32;13;10;28;770;74
23:00;23;12;9;19;710;52
