CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;40;23;110;930;228
01:00;50;41;23;75;770;163
02:00;16;9;6;11;220;32
03:00;17;9;5;10;220;30
04:00;14;10;5;10;190;27
05:00;21;11;7;18;230;47
06:00;38;15;9;54;350;120
07:00;58;21;12;93;690;199
08:00;52;21;12;103;610;209
09:00;49;19;9;79;530;168
10:00;48;17;9;66;440;148
11:00;42;16;7;68;380;146
12:00;46;15;6;67;410;147
13:00;64;17;9;86;520;195
14:00;51;13;7;69;470;156
15:00;58;13;6;67;430;160
16:00;63;14;7;76;580;179
17:00;86;16;8;97;690;233
18:00;88;19;9;130;1000;286
19:00;98;19;10;132;820;300
20:00;98;25;13;179;1060;370
21:00;87;29;15;167;1250;340
22:00;83;35;19;192;1210;376
23:00;69;40;23;134;900;272
