CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;25;37;21;57
01:00;30;75;19;60
02:00;17;60;12;35
03:00;13;50;9;26
04:00;17;27;11;34
05:00;21;41;14;42
06:00;40;52;43;106
07:00;41;47;51;118
08:00;47;51;61;141
09:00;53;54;64;151
10:00;55;47;75;169
11:00;59;43;94;201
12:00;52;55;68;155
13:00;52;73;66;153
14:00;55;60;65;154
15:00;62;56;73;173
16:00;65;47;89;201
17:00;66;44;83;192
18:00;57;56;68;161
19:00;52;55;51;130
20:00;51;49;48;123
21:00;47;50;44;114
22:00;36;45;33;86
23:00;34;42;28;76
