CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;21;12;39;480;103
01:00;49;17;9;40;420;108
02:00;25;15;9;27;280;66
03:00;26;14;8;24;310;62
04:00;25;17;10;25;300;62
05:00;35;23;12;46;330;103
06:00;60;32;16;135;560;266
07:00;63;35;19;152;900;295
08:00;60;37;19;128;800;256
09:00;66;41;20;136;860;274
10:00;54;42;21;115;660;229
11:00;63;38;19;114;760;236
12:00;57;31;14;91;670;194
13:00;59;27;11;87;590;192
14:00;74;25;11;97;830;220
15:00;86;21;12;120;1190;268
16:00;85;19;11;130;1100;284
17:00;74;23;14;110;880;242
18:00;62;25;13;94;780;205
19:00;70;28;13;90;710;208
20:00;84;25;13;114;1010;258
21:00;76;35;20;101;800;230
22:00;62;20;11;67;620;164
23:00;51;18;10;45;560;119
