CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;61;116;160;305
01:00;32;128;94;175
02:00;30;134;70;137
03:00;27;123;69;133
04:00;25;116;49;100
05:00;26;118;74;139
06:00;29;116;107;192
07:00;38;99;163;287
08:00;50;93;211;373
09:00;44;78;177;315
10:00;46;133;182;325
11:00;44;155;153;277
12:00;36;224;129;233
13:00;50;210;155;287
14:00;56;196;147;280
15:00;53;188;119;235
16:00;;160;;
17:00;66;151;169;325
18:00;71;142;167;326
19:00;65;130;111;234
20:00;66;113;104;224
21:00;78;105;171;340
22:00;79;117;147;303
23:00;67;123;90;203
