CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;65;33;33;910;89
01:00;24;34;27;14;750;44
02:00;15;20;16;7;620;27
03:00;19;12;10;9;670;32
04:00;27;14;11;11;670;44
05:00;41;18;14;30;770;87
06:00;52;22;17;66;840;153
07:00;68;19;14;117;1070;246
08:00;78;25;19;168;1370;335
09:00;83;28;21;186;1300;367
10:00;71;28;22;154;1150;307
11:00;73;23;16;165;1120;325
12:00;71;15;12;155;1050;307
13:00;75;18;12;146;1080;298
14:00;74;21;15;132;1130;275
15:00;76;58;21;163;1260;324
16:00;80;88;26;140;1390;293
17:00;67;76;29;101;1150;221
18:00;65;90;44;87;1290;196
19:00;68;97;49;103;1280;225
20:00;69;104;47;107;1270;232
21:00;55;77;34;78;1060;174
22:00;56;94;51;71;1220;165
23:00;46;72;40;47;980;118
