CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;49;213;45;119
01:00;;274;;
02:00;44;290;87;178
03:00;40;291;61;134
04:00;37;288;42;102
05:00;39;260;45;109
06:00;42;247;72;152
07:00;45;238;147;270
08:00;49;212;161;295
09:00;49;194;141;265
10:00;43;180;135;250
11:00;49;193;121;235
12:00;47;184;141;264
13:00;52;187;141;269
14:00;59;202;140;273
15:00;62;196;168;319
16:00;70;220;218;404
17:00;71;219;218;405
18:00;60;220;145;281
19:00;60;229;160;305
20:00;57;233;155;294
21:00;53;235;111;223
22:00;53;203;88;188
23:00;50;203;86;183
