CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;67;45;37;970;124
01:00;42;34;22;710;76
02:00;26;34;15;640;49
03:00;25;29;14;610;47
04:00;18;28;10;480;33
05:00;25;16;20;630;55
06:00;26;30;23;590;61
07:00;29;21;31;600;77
08:00;29;22;33;590;79
09:00;33;33;33;630;82
10:00;39;14;34;630;91
11:00;44;6;41;900;106
12:00;36;9;30;700;81
13:00;47;9;38;730;104
14:00;52;14;39;850;111
15:00;48;17;36;810;103
16:00;52;17;35;850;105
17:00;61;17;42;900;125
18:00;78;31;53;1110;160
19:00;95;32;88;1390;230
20:00;96;42;75;1380;211
21:00;96;47;86;1400;227
22:00;90;56;78;1260;209
23:00;77;62;46;970;147
