CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;80;169;46;1020;151
01:00;57;108;23;810;93
02:00;35;108;9;710;48
03:00;39;110;9;770;52
04:00;37;118;10;650;52
05:00;38;;14;630;60
06:00;70;;85;1170;200
07:00;84;;139;1770;297
08:00;89;;131;1660;290
09:00;88;;109;1410;255
10:00;79;;71;1260;187
11:00;94;;95;1350;239
12:00;85;;58;1110;172
13:00;89;;54;1340;171
14:00;91;;43;1350;158
15:00;79;;32;1080;128
16:00;78;;36;1060;132
17:00;77;;32;1080;125
18:00;88;;31;1290;136
19:00;90;;46;1260;159
20:00;94;;52;1330;173
21:00;97;;63;1610;193
22:00;90;;55;1230;174
23:00;74;;47;1130;146
