CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;26;17;50;580;123
01:00;37;26;17;24;510;74
02:00;26;28;17;15;420;49
03:00;19;29;20;12;410;36
04:00;17;33;23;12;400;35
05:00;29;34;23;28;430;70
06:00;50;37;26;83;620;178
07:00;68;36;23;158;940;308
08:00;73;35;23;163;1020;321
09:00;83;37;27;239;1220;449
10:00;78;37;27;170;1020;338
11:00;77;33;22;154;960;311
12:00;74;34;23;153;950;309
13:00;78;34;23;132;880;280
14:00;58;31;21;79;670;177
15:00;54;33;20;65;660;152
16:00;48;33;22;72;740;159
17:00;60;33;20;83;830;186
18:00;67;30;19;90;790;204
19:00;66;29;19;83;840;192
20:00;75;31;20;103;850;232
21:00;68;30;20;82;790;193
22:00;71;29;17;90;820;209
23:00;54;26;17;59;670;143
