CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;21;14;27;480;77
01:00;24;23;15;14;450;45
02:00;24;28;15;13;410;44
03:00;13;25;15;6;370;22
04:00;17;25;16;9;380;30
05:00;14;24;15;8;380;25
06:00;21;25;16;12;420;38
07:00;34;27;16;30;480;80
08:00;34;27;14;37;460;91
09:00;45;27;15;56;520;131
10:00;49;26;15;76;530;165
11:00;51;26;16;72;560;161
12:00;56;27;17;91;710;194
13:00;56;26;17;86;650;188
14:00;64;27;17;106;750;226
15:00;59;26;16;88;790;192
16:00;57;28;17;79;730;177
17:00;59;25;16;101;720;213
18:00;52;25;15;71;650;161
19:00;52;22;14;76;670;168
20:00;57;21;13;80;740;178
21:00;55;21;13;64;670;153
22:00;48;20;13;47;540;120
23:00;49;22;14;54;680;131
