CZAS;Pył zawieszony PM10
00:00;40
01:00;36
02:00;
03:00;109
04:00;101
05:00;98
06:00;102
07:00;86
08:00;76
09:00;88
10:00;89
11:00;95
12:00;95
13:00;74
14:00;67
15:00;50
16:00;39
17:00;33
18:00;34
19:00;36
20:00;46
21:00;41
22:00;32
23:00;35
