CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;25;20;60;430;139
01:00;38;25;21;46;370;108
02:00;26;29;27;35;390;80
03:00;25;38;36;33;300;75
04:00;22;40;38;25;260;59
05:00;22;33;30;27;290;64
06:00;28;30;28;33;320;78
07:00;32;28;26;43;300;98
08:00;41;29;25;62;390;136
09:00;41;28;24;55;440;125
10:00;50;27;23;65;510;149
11:00;45;26;21;51;380;123
12:00;48;22;18;43;390;113
13:00;57;21;17;47;390;129
14:00;61;20;16;47;460;132
15:00;56;18;16;43;380;121
16:00;55;18;15;42;330;118
17:00;58;18;14;47;380;130
18:00;71;21;17;81;670;195
19:00;79;25;20;118;800;260
20:00;83;27;20;140;960;298
21:00;56;25;19;74;560;169
22:00;61;23;17;78;810;180
23:00;51;23;20;64;490;148
