CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;32;39;14;53
01:00;31;27;10;47
02:00;61;116;57;148
03:00;53;100;53;134
04:00;48;87;46;118
05:00;49;68;44;116
06:00;59;79;142;276
07:00;66;94;231;420
08:00;87;122;317;572
09:00;93;137;245;467
10:00;92;142;149;319
11:00;78;114;112;248
12:00;76;89;99;226
13:00;80;58;75;194
14:00;80;56;68;183
15:00;92;48;75;206
16:00;78;45;61;170
17:00;69;46;55;153
18:00;64;64;48;137
19:00;69;70;41;132
20:00;54;61;34;106
21:00;61;41;38;120
22:00;47;57;24;83
23:00;38;39;18;66
