CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;28;15;720;59
01:00;32;16;13;630;54
02:00;19;72;5;670;28
03:00;20;52;4;680;28
04:00;20;30;3;590;26
05:00;29;58;7;630;40
06:00;52;59;66;1050;155
07:00;54;75;58;1100;144
08:00;28;67;17;710;55
09:00;17;46;13;510;39
10:00;19;35;14;480;43
11:00;30;38;24;590;67
12:00;29;37;24;640;69
13:00;35;26;25;680;74
14:00;34;35;31;770;84
15:00;28;45;25;670;68
16:00;27;99;23;650;63
17:00;37;59;29;720;83
18:00;44;41;33;730;97
19:00;45;31;37;850;103
20:00;44;34;36;790;101
21:00;45;36;33;700;97
22:00;47;52;28;710;91
23:00;39;50;23;720;76
