CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;40;12;870;72
01:00;52;43;8;600;65
02:00;72;115;62;1230;166
03:00;58;104;56;1050;143
04:00;53;88;39;820;112
05:00;59;79;96;1040;205
06:00;51;87;85;1050;180
07:00;75;101;136;1580;283
08:00;96;107;106;1790;257
09:00;104;99;76;1520;220
10:00;87;95;47;960;159
11:00;75;58;32;860;124
12:00;89;54;44;980;157
13:00;72;30;31;890;120
14:00;70;33;27;740;112
15:00;80;28;38;1040;138
16:00;76;30;34;830;128
17:00;91;36;42;950;155
18:00;96;22;49;1150;170
19:00;79;30;38;1170;137
20:00;77;81;28;950;119
21:00;96;94;38;1010;154
22:00;82;56;27;1000;123
23:00;68;45;20;920;99
