CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;24;18;640;55
01:00;69;251;87;2130;202
02:00;64;236;91;2340;202
03:00;57;232;59;2190;146
04:00;54;230;71;2150;162
05:00;52;229;79;1920;172
06:00;57;214;127;2070;251
07:00;61;235;153;2290;294
08:00;73;226;194;2520;368
09:00;70;205;129;1860;265
10:00;42;257;48;950;114
11:00;48;189;51;920;125
12:00;41;109;49;880;116
13:00;42;65;49;920;116
14:00;39;53;46;1000;109
15:00;39;65;49;990;111
16:00;47;49;55;1200;130
17:00;40;50;49;1070;115
18:00;37;54;41;900;99
19:00;54;31;63;1460;149
20:00;60;36;62;1260;155
21:00;63;28;79;1320;183
22:00;52;39;67;1230;153
23:00;44;44;40;940;104
