CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.59011;39.4206;49.7111;42.4057;43.4091;739.1;1072;106.005
01:00;5.30868;57.9581;100.087;71.7745;58.9925;1100.38;1087.96;148.462
02:00;5.45078;42.459;99.1471;75.6781;32.8439;952.621;1111.47;92.8719
03:00;5.02544;37.2573;92.5368;73.7022;22.843;864.268;1091.37;72.3103
04:00;4.46437;37.998;81.8326;63.906;26.2258;806.393;1040.91;78.3421
05:00;3.81271;37.4082;57.9075;45.3797;19.8775;647.235;970.177;67.8366
06:00;3.24627;34.3235;48.1218;38.382;20.2225;606.216;881.017;65.3529
07:00;3.00351;43.3002;42.5189;32.7405;33.8072;601.969;825.435;95.2175
08:00;3.33741;57.9299;57.3539;42.7285;83.4517;1041.71;827.599;185.977
09:00;3.39151;57.983;56.4002;43.1479;65.6216;1011.29;816.463;158.586
10:00;3.24511;67.1803;57.8194;45.7419;101.3;1101.23;835.039;222.605
11:00;3.11197;66.091;59.7214;43.6408;97.7097;917.396;841.68;216.036
12:00;3.10174;76.4137;116.729;55.3042;120.114;1086.59;876.705;260.543
13:00;3.17892;70.5041;121.911;61.0405;115.83;1013.02;922.428;248.374
14:00;2.98986;70.0413;122.006;56.7084;110.662;970.975;968.023;239.549
15:00;2.85736;70.3899;113.122;52.9994;107.643;978.586;1015.1;235.355
16:00;2.69103;72.516;94.2212;47.2121;109.439;945.29;1003.05;240.543
17:00;2.76115;73.9752;82.9529;45.7348;119.915;974.271;998.42;257.947
18:00;3.05362;82.1426;109.612;62.3519;161.676;1291.17;1022.16;330.124
19:00;3.19113;75.97;63.2097;47.3433;151.746;1234.36;1061.78;308.814
20:00;3.23163;79.4474;59.8368;46.2654;137.356;1156.3;1070.5;290.214
21:00;3.21378;77.4754;57.3256;44.747;127.173;1076.24;1078.4;272.56
22:00;3.1873;68.6879;55.0159;45.4383;113.943;1105.75;1095.25;243.465
23:00;2.96778;55.071;54.6338;46.3273;78.1696;998.834;1097.78;175.024
