CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;57;48;34;480;91
01:00;37;69;61;28;470;78
02:00;41;76;65;32;590;88
03:00;39;81;69;34;540;90
04:00;47;79;64;45;580;115
05:00;40;62;58;44;480;107
06:00;44;57;54;48;480;118
07:00;63;64;60;115;820;239
08:00;58;63;61;119;880;241
09:00;65;65;60;121;830;251
10:00;61;95;53;86;610;192
11:00;63;81;35;86;620;194
12:00;69;60;24;90;600;207
13:00;77;81;35;123;670;265
14:00;76;76;39;107;710;241
15:00;63;72;44;87;670;196
16:00;63;68;47;78;590;182
17:00;55;63;44;78;620;174
18:00;71;96;69;107;1070;235
19:00;79;101;75;125;1080;271
20:00;69;101;82;101;970;223
21:00;55;84;67;69;750;161
22:00;43;66;56;49;690;116
23:00;51;58;45;54;680;133
